Season Number,Startup Name,Episode Number,Pitch Number,Season Start,Season End,Original Air Date,Episode Title,Industry,Business Description,Company Website,Started in,Male Presenters,Female Presenters,Pitchers Average Age,Pitchers City,Yearly Revenue,Monthly Sales,Gross Margin,Net Margin,EBITDA,Cash Burn,SKUs,Has Patents,Bootstrapped,Part of Match off,Original Ask Amount,Original Offered Equity,Valuation Requested,Received Offer,Accepted Offer,Total Deal Amount,Total Deal Equity,Total Deal Debt,Debt Interest,Deal Valuation,Number of Sharks in Deal,Royalty Percentage,Royalty Recouped Amount,Advisory Shares Equity,Namita Investment Amount,Namita Investment Equity,Namita Debt Amount,Vineeta Investment Amount,Vineeta Investment Equity,Vineeta Debt Amount,Anupam Investment Amount,Anupam Investment Equity,Anupam Debt Amount,Aman Investment Amount,Aman Investment Equity,Aman Debt Amount,Peyush Investment Amount,Peyush Investment Equity,Peyush Debt Amount,Ritesh Investment Amount,Ritesh Investment Equity,Ritesh Debt Amount,Amit Investment Amount,Amit Investment Equity,Amit Debt Amount,Guest Investment Amount,Guest Investment Equity,Guest Debt Amount,Invested Guest Name,All Guest Names,Namita Present,Vineeta Present,Anupam Present,Aman Present,Peyush Present,Ritesh Present,Amit Present,Guest Present
2,Geeani,24,224,02-Jan-23,10-Mar-23,02-Feb-23,India Ke Incredible Entrepreneurs,Vehicles/Electrical Vehicles,Smallest EV tractor,,2022,2,1,Middle,Ahmedabad,,,,,,,,,,,75,7.5,1000,1,1,100,10,,,1000,3,,,,,,,33.33,3.33,,33.33,3.33,,33.33,3.33,,,,,,,,,,,,,,,,1,1,1,1,,,1,
2,Amore,24,225,02-Jan-23,10-Mar-23,02-Feb-23,India Ke Incredible Entrepreneurs,Food and Beverage,Gelato Ice Cream Online,https://www.amoregelato.com/,,2,,Middle,"Hyderabad,Mumbai",,,,,,,,,,,75,4,1875,1,1,75,7.5,,,1000,1,,,,,,,,,,75,7.5,,,,,,,,,,,,,,,,,,,1,1,1,1,,,1,
2,LeafyAffair,24,226,02-Jan-23,10-Mar-23,02-Feb-23,India Ke Incredible Entrepreneurs,Beauty/Fashion,Botanical Jewellery,https://leafyaffair.com/,,1,,Middle,Bangalore,110,21,80,,,,,,,,50,2.5,2000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,1,
2,ScrapUncle,25,227,02-Jan-23,10-Mar-23,03-Feb-23,Badhta India,Green/CleanTech,Sell scrap recyclables online,https://scrapuncle.com/,2020,1,,Young,Delhi,600,,25,,,,,,,,60,3,2000,1,1,60,5,,,1200,1,,,,,,,,,,,,,,,,,,,,,,60,5,,,,,,,1,1,1,1,,,1,
2,SharmaJiKiAata,25,228,02-Jan-23,10-Mar-23,03-Feb-23,Badhta India,Food and Beverage,Freshly milled atta,https://sharmajikaaata.com/,2019,1,1,Middle,Pune,,,63,38,,,,,,,40,10,400,1,1,40,20,,,200,1,,,,,,,,,,40,20,,,,,,,,,,,,,,,,,,,1,1,1,1,,,1,
2,Manetain,25,229,02-Jan-23,10-Mar-23,03-Feb-23,Badhta India,Beauty/Fashion,Curly Hair Care Products,https://manetain.in/,,,2,Young,"Kochi,Mumbai",100,12,60,,,,,,,,75,2.5,3000,1,1,75,10,,,750,1,,,,,,,,,,,,,75,10,,,,,,,,,,,,,,,,1,1,1,1,,,1,
2,GavinParis,26,230,02-Jan-23,10-Mar-23,06-Feb-23,Bharat Badal Raha Hai,Beauty/Fashion,Gender-Neutral Fashion,https://www.gavinparis.com/,2022,2,,Young,Kolkata,114,,60,,,,,,,,50,5,1000,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,1,
2,UnStop,26,231,02-Jan-23,10-Mar-23,06-Feb-23,Bharat Badal Raha Hai,Technology/Software,Connecting talent colleges recruiters,https://unstop.com/,2022,1,,Middle,Delhi,1600,,90,,,,,,,,100,1,10000,1,1,200,4,,,5000,4,,,,50,1,,,,,50,1,,50,1,,,,,,,,50,1,,,,,,,1,1,1,1,,,1,
2,BlueTea,26,232,02-Jan-23,10-Mar-23,06-Feb-23,Bharat Badal Raha Hai,Food and Beverage,Ayurvedic Herbal Tea,https://bluetea.co.in/,2018,2,,Middle,"Faridabad,Kolkata",1000,,,19,,,,,,,75,1,7500,1,1,50,3,25,12,1666.666667,1,,,,,,,,,,,,,50,3,25,,,,,,,,,,,,,,,1,1,1,1,,,1,
2,TheGreenSnack,27,233,02-Jan-23,10-Mar-23,07-Feb-23,Nayi Soch Naye Vichaar,Food and Beverage,Healthy Snacks Online,https://thegreensnackco.com/,2017,1,1,Middle,Mumbai,,25,,,,yes,,,,,100,2,5000,1,1,100,8,,,1250,1,,,,,,,100,8,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,1,
2,HobbyIndia,27,234,02-Jan-23,10-Mar-23,07-Feb-23,Nayi Soch Naye Vichaar,Lifestyle/Home,Online Art & Craft Store,https://hobbyindia.store/,,1,2,Young,Surat,117,,,,,,,,,,50,3,1666.666667,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,1,
2,Flhexible,27,235,02-Jan-23,10-Mar-23,07-Feb-23,Nayi Soch Naye Vichaar,Lifestyle/Home,Composite paper honeycomb panels,https://www.flhexible.com/,2019,1,1,Middle,Jaipur,16,3.5,40,25,,,,,,,50,7.5,666.6666667,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,1,
2,UpThrust,27,236,02-Jan-23,10-Mar-23,07-Feb-23,Nayi Soch Naye Vichaar,Fitness/Sports/Outdoors,ESPORTS AND GAMING ORGANISATION,https://www.upthrustesports.com/,2020,2,,Young,Mumbai,300,33,,30,,,,,,,75,3,2500,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,1,
2,Zoff,28,237,02-Jan-23,10-Mar-23,08-Feb-23,Game Changers,Food and Beverage,Cool Grind Technology Indian Spices,https://zofffoods.com/,2018,2,,Middle,Raipur,,700,,,,,,,,,100,0.5,20000,1,1,100,1.25,,,8000,1,,,,,,,,,,,,,100,1.25,,,,,,,,,,,,,,,,1,1,1,1,,,1,
2,DesiToys,28,238,02-Jan-23,10-Mar-23,08-Feb-23,Game Changers,Manufacturing,Indian Traditional Toys and Indoor Games,https://www.desitoys.in/,2017,,1,Middle,Mumbai,115,20,50,18,,,,,,,50,3,1666.666667,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,1,
2,CloudWorx,28,239,02-Jan-23,10-Mar-23,08-Feb-23,Game Changers,Technology/Software,NoCode Enterprise Metaverse App Builder,http://www.cloudworx.ai/,2019,1,,Middle,Bangalore,,14,,,,,,,,,40,2,2000,1,1,40,3.2,,,1250,2,,,,20,1.6,,,,,20,1.6,,,,,,,,,,,,,,,,,,,1,1,1,1,,,1,
2,Mahantam,29,240,02-Jan-23,10-Mar-23,09-Feb-23,Pulse Of The Country,Manufacturing,Tea Glass Washing Machine,https://mahantam.co.in/,2018,2,,Young,Banaskantha,,,,,,,,,,,30,10,300,1,1,30,20,,,150,5,,,,6,4,,6,4,,6,4,,6,4,,6,4,,,,,,,,,,,,,1,1,1,1,1,,,
2,MindPeers,29,241,02-Jan-23,10-Mar-23,09-Feb-23,Pulse Of The Country,Medical/Health,For Mental Strength,https://www.mindpeers.co/,2020,1,1,Middle,Delhi,,,,,,,,,,,53,1,5300,1,1,106,2,,,5300,4,,,,17.66,0.33,,17.66,0.33,,,,,17.66,0.33,,53,1,,,,,,,,,,,,,1,1,1,1,1,,,
2,Barosi,29,242,02-Jan-23,10-Mar-23,09-Feb-23,Pulse Of The Country,Food and Beverage,Fresh & pure milk products,https://www.barosi.in/,2016,1,,Middle,Pataudi,,42,40,,,yes,,,,,50,2,2500,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,
2,Daryaganj,30,243,02-Jan-23,10-Mar-23,10-Feb-23,Changing India,Food and Beverage,North Indian Cuisine restaurant,https://daryaganj.com/,2019,3,,Middle,Delhi,,300,,,,,,,,,90,0.5,18000,1,1,90,1,,,9000,1,,,,,,,,,,,,,90,1,,,,,,,,,,,,,,,,1,1,1,1,1,,,
2,DhruvVidyut,30,244,02-Jan-23,10-Mar-23,10-Feb-23,Changing India,Vehicles/Electrical Vehicles,Invention converts cycle into an electric cycle,https://www.instagram.com/dhruvvidyutdv/?hl=en,2022,1,,Middle,Delhi,,,,,,,,,,,0,0.5,0,1,1,0,0.5,,,0,3,,,,,,,,,,0,0.166,,0,0.166,,0,0.166,,,,,,,,,,,,,1,1,1,1,1,,,
2,CELLBELL,30,245,02-Jan-23,10-Mar-23,10-Feb-23,Changing India,Lifestyle/Home,Gaming Office Chairs,https://cellbell.in/,2019,3,,Middle,Ulhasnagar,,400,52,,,,,,,,90,1.5,6000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,
2,Tipayi,31,246,02-Jan-23,10-Mar-23,13-Feb-23,Innovations And Investments,Manufacturing,Balance Bike for Kids,https://www.vamshycle.com/,2019,1,,Young,Pune,21,0.5,35,26,,,,yes,,,50,10,500,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,
2,DigiQure,31,247,02-Jan-23,10-Mar-23,13-Feb-23,Innovations And Investments,Medical/Health,Book Doctors Appointments Video Consultation,https://digiqure.com/,2018,2,,Middle,Bhopal,,,,,,,,,,,40,4,1000,1,1,40,10,,,400,1,,,,40,10,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,
2,Nirmalaya,31,248,02-Jan-23,10-Mar-23,13-Feb-23,Innovations And Investments,Manufacturing,Incense products made from temple flowers,https://nirmalaya.com/,2020,2,1,Middle,Delhi,,80,,,,yes,,,,,60,1.5,4000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,
2,Pabiben,32,249,02-Jan-23,10-Mar-23,14-Feb-23,Pitch Perfect,Beauty/Fashion,Handcrafted products sold directly by artisans,https://www.pabiben.com/,,1,1,Middle,Ahmedabad,,,50,35,,,,,,,50,5,1000,1,1,10,5,40,0,200,1,,,,10,5,40,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,
2,Homestrap,32,250,02-Jan-23,10-Mar-23,14-Feb-23,Pitch Perfect,Lifestyle/Home,Collection of organizer for home and travelling,https://www.homestrap.com/,,1,1,Middle,Indore,,,55,,,,,,,,70,1,7000,1,1,50,7,20,10,714.2857143,1,,,,,,,,,,50,7,20,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,
2,uBreathe,32,251,02-Jan-23,10-Mar-23,14-Feb-23,Pitch Perfect,Manufacturing,Smart Natural Air Purifier,https://www.ubreathe.in/,,2,,Middle,Gurgaon,,,,,,,,,,,150,7.5,2000,1,1,50,5,100,10,1000,1,,,,50,5,100,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,
2,Deyor,32,252,02-Jan-23,10-Mar-23,14-Feb-23,Pitch Perfect,Technology/Software,Chatbot integrated experiential travel website,https://www.deyorcamps.com/,2016,2,,Middle,Gurgaon,,,25,5,,,,,,,100,1,10000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,
2,iMumz,33,253,02-Jan-23,10-Mar-23,15-Feb-23,Growing With India,Medical/Health,Transforming pregnancy and parenting with app,https://www.imumz.com/,2020,2,1,Middle,Bangalore,,,,,,,,,,,70,1,7000,1,1,10,1,60,10,1000,1,,,,,,,,,,,,,,,,10,1,60,,,,,,,,,,,,1,1,1,1,1,,,
2,TheHealthyBinge,33,254,02-Jan-23,10-Mar-23,15-Feb-23,Growing With India,Food and Beverage,Assorted Pack Baked Chips,https://www.healthybinge.co.in/,,2,,Middle,Pune,,11,,,,yes,,,,,50,5,1000,1,1,50,5,,,1000,2,,,,,,,,,,,,,25,2.5,,25,2.5,,,,,,,,,,,,,1,1,1,1,1,,,
2,Freakins,33,255,02-Jan-23,10-Mar-23,15-Feb-23,Growing With India,Beauty/Fashion,Fashionable Denim Apparel,https://freakins.com/,2021,2,,Middle,Mumbai,,,63,,,yes,,,,,70,1,7000,1,1,50,2.5,20,12,2000,1,,,,,,,50,2.5,20,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,
2,Perfora,34,256,02-Jan-23,10-Mar-23,16-Feb-23,Growing Ideas Into Successful Businesses,Lifestyle/Home,Toothpaste Electric Toothbrush,https://perforacare.com/,2021,2,,Young,"Ballarpur,Karnal",,,57,,,yes,,,,,80,1,8000,1,1,80,2.5,,,3200,3,,,,26.66,0.833,,26.66,0.833,,,,,,,,26.66,0.833,,,,,,,,,,,,,1,1,1,1,1,,,
2,MidNightAngelsByPC,34,257,02-Jan-23,10-Mar-23,16-Feb-23,Growing Ideas Into Successful Businesses,Beauty/Fashion,Lounge & Travel wear,https://midnightangelsbypc.com/,2017,,2,Middle,Gurgaon,180,,83,20,,,,,,,75,6,1250,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,
2,CureSee,34,258,02-Jan-23,10-Mar-23,16-Feb-23,Growing Ideas Into Successful Businesses,Medical/Health,Artificial Intelligence (AI) based vision therapy,https://curesee.com/,2019,3,,Middle,Gurgaon,0,264,,,,,,,,,40,5,800,1,1,50,10,,,500,1,,,,,,,,,,,,,,,,50,10,,,,,,,,,,,,,1,1,1,1,1,,,
2,MeduLance,35,259,02-Jan-23,10-Mar-23,17-Feb-23,Business Ideas Ka Pitara,Medical/Health,One-stop solution for all healthcare needs,https://medulance.com/,2017,2,,Middle,Delhi,240,,,24,,,,,,,200,1,20000,1,1,200,2,,,10000,3,,,,66.66,0.666,,,,,,,,66.66,0.666,,66.66,0.666,,,,,,,,,,,,,1,,1,1,1,,1,
2,Cakelicious,35,260,02-Jan-23,10-Mar-23,17-Feb-23,Business Ideas Ka Pitara,Food and Beverage,Cakes Online,,2020,,2,Middle,Kolkata,,3,60,40,,,,,,,25,5,500,1,1,25,20,,,125,1,,,,,,,,,,,,,,,,,,,,,,25,20,,,,,,,1,,1,1,1,,1,
2,Bowled.io,35,261,02-Jan-23,10-Mar-23,17-Feb-23,Business Ideas Ka Pitara,Fitness/Sports/Outdoors,Play-to-Earn Social Gaming Platform,https://www.bowled.io/,2021,2,,Middle,Mumbai,,,,,,,,,,,80,1,8000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,1,,1,
2,Toyshine,35,262,02-Jan-23,10-Mar-23,17-Feb-23,Business Ideas Ka Pitara,Manufacturing,Collection of Toys,https://toyshine.in/,2015,1,,Middle,Jalandhar,4500,450,,15,,,,,,,125,0.5,25000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,1,,1,
2,neuphony,36,263,02-Jan-23,10-Mar-23,20-Feb-23,Anokhe Pitchers Ke Anokhe Ideas,Medical/Health,Wearable EEG Headband,https://neuphony.com/,2022,1,1,Young,Noida,,,,,,yes,,,,,100,2,5000,1,1,100,5.4,,,1851.851852,2,,,,,,,,,,,,,50,2.7,,50,2.7,,,,,,,,,,,,,1,1,1,1,1,,,
2,Amrutam,36,264,02-Jan-23,10-Mar-23,20-Feb-23,Anokhe Pitchers Ke Anokhe Ideas,Food and Beverage,Ayurvedic Lifestyle products,https://amrutam.co.in/,2017,2,1,Middle,Gwalior,110,,,,,,,,,,50,2,2500,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,
2,HoloKitab,36,265,02-Jan-23,10-Mar-23,20-Feb-23,Anokhe Pitchers Ke Anokhe Ideas,Technology/Software,Augmented Reality content for books,https://www.holokitab.in/,2020,2,,Middle,Jalandhar,0,,,,,,,,,,45,10,450,1,1,45,25,,,180,1,,,,45,25,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,
2,Zoe,37,266,02-Jan-23,10-Mar-23,21-Feb-23,Bharat Ka Kal,Food and Beverage,Nutrition For Life. Shop health & wellness products,https://www.zoe.menu/,2015,1,1,Middle,Gurgaon,120,,,,,,,,,,75,5,1500,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,1,,1,
2,Hornback,37,267,02-Jan-23,10-Mar-23,21-Feb-23,Bharat Ka Kal,Vehicles/Electrical Vehicles,Diamond frame folding bicycles,https://hornback.bike/,2022,2,,Middle,Hyderabad,,,,,,,,yes,,,50,1,5000,1,1,50,2.5,,,2000,1,,,,,,,,,,,,,,,,,,,,,,50,2.5,,,,,,,1,,1,1,1,,1,
2,Malaki,37,268,02-Jan-23,10-Mar-23,21-Feb-23,Bharat Ka Kal,Food and Beverage,Non-Alcoholic Beverages,https://malaki.in/,2018,2,,Middle,Mumbai,270,42,56,13,,,,,,,50,1,5000,1,1,50,3,,,1666.666667,2,,,,,,,,,,,,,25,1.5,,25,1.5,,,,,,,,,,,,,1,,1,1,1,,1,
2,nanoclean,37,269,02-Jan-23,10-Mar-23,21-Feb-23,Bharat Ka Kal,Manufacturing,Contamination Control Solutions,https://nanoclean.store/,2017,1,,Middle,Bikaner,110,5,,,,,,yes,,,80,2,4000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,1,,1,
2,DesmondJi,38,270,02-Jan-23,10-Mar-23,22-Feb-23,Innovation And Imagination,Liquor/Alcohol,"Spirits, Liqueurs & Cocktail Blends",http://www.desmondji.com,2007,2,,Middle,Goa,1200,125,,,,,,,,,100,1,10000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,1,,1,
2,Cremeitalia,38,271,02-Jan-23,10-Mar-23,22-Feb-23,Innovation And Imagination,Food and Beverage,Fresh Italian Cheese Products,https://cremeitalia.com/,2018,1,,Middle,Mumbai,,62,,,,,,,,,90,1.5,6000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,1,,1,
2,nawgati,38,272,02-Jan-23,10-Mar-23,22-Feb-23,Innovation And Imagination,Business Services,Congestion Management for Fuel Stations,https://www.nawgati.com/,2019,3,,Young,Noida,,,,,,,,,,,67,2,3350,1,1,67,3,,,2233.333333,2,,,,,,,,,,,,,33.5,1.5,,,,,,,,33.5,1.5,,,,,,,1,,1,1,1,,1,
2,Swytchd,38,273,02-Jan-23,10-Mar-23,22-Feb-23,Innovation And Imagination,Vehicles/Electrical Vehicles,All-inclusive Electric Vehicle Subscription,https://swytchd.com/,2021,1,,Middle,Bangalore,,,,,,,,,,,50,3,1666.666667,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,1,,1,
2,GladFul,39,274,02-Jan-23,10-Mar-23,23-Feb-23,Revolutionary Ideas And Successful Businesses,Food and Beverage,Natural High Protein Rich & Healthy Foods,https://gladful.in/,2022,1,1,Middle,Jaipur,,24,,,,yes,,,,,50,2,2500,1,1,50,3.5,,,1428.571429,3,,,,16.66,1.1666,,,,,,,,16.66,1.1666,,,,,,,,16.66,1.1666,,,,,,,1,,1,1,1,,1,
2,Pharmallama,39,275,02-Jan-23,10-Mar-23,23-Feb-23,Revolutionary Ideas And Successful Businesses,Medical/Health,Simplified pharmacy,https://pharmallama.com/,2022,3,,Middle,Bangalore,,24,,,,,,,,,100,1.5,6666.666667,1,1,200,5,,,4000,5,,,,40,1,,,,,40,1,,40,1,,40,1,,,,,40,1,,,,,,,1,,1,1,1,,1,
2,CraveRajaFoods,39,276,02-Jan-23,10-Mar-23,23-Feb-23,Revolutionary Ideas And Successful Businesses,Food and Beverage,Cloud-kitchen service,https://craverajafoods.com/,2020,2,,Middle,Kolkata,256,20,70,3,,,,,,,65,3,2166.666667,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,1,,1,
2,VAPerfume,39,277,02-Jan-23,10-Mar-23,23-Feb-23,Revolutionary Ideas And Successful Businesses,Lifestyle/Home,"Devotional, meditational, and romantic incense",http://www.vaperfume.com/,2022,1,,Middle,Mumbai,,,56,35,,,,,,,100,10,1000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,1,,1,
2,Hood,40,278,02-Jan-23,10-Mar-23,24-Feb-23,Creating Valuable Businesses,Technology/Software,Pseudonymous social network,https://www.hood.live/,2022,3,,Middle,Gurgaon,0,,,,,,,,,,120,0.2,60000,1,1,60,0.54,60,12,11111.11111,2,,,,,,,,,,,,,30,0.27,30,30,0.27,30,,,,,,,,,,,,1,,1,1,1,,1,
2,TwistingScoops,40,279,02-Jan-23,10-Mar-23,24-Feb-23,Creating Valuable Businesses,Food and Beverage,Authentic turkish ice cream,https://twistingscoops.com/,2015,2,,Young,Delhi,,,,40,,,,,,,100,2.5,4000,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,1,,1,
2,GROWiT,40,280,02-Jan-23,10-Mar-23,24-Feb-23,Creating Valuable Businesses,Agriculture,Protective farming products,https://thegrowit.com/,2020,2,,Middle,Surat,,,22,,,yes,,,,,100,1,10000,1,1,50,1,50,10,5000,2,,,,25,0.5,25,,,,,,,,,,25,0.5,25,,,,,,,,,,,,1,,1,1,1,,1,
2,Makino,41,281,02-Jan-23,10-Mar-23,27-Feb-23,Out Of The Box Business Ideas,Food and Beverage,Nachos & Nuts,https://makino-new.myshopify.com/,2018,4,,Young,Himmatnagar,,2.5,40,,,,,,,,200,2,10000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,
2,Trunome,41,282,02-Jan-23,10-Mar-23,27-Feb-23,Out Of The Box Business Ideas,Medical/Health,Post Transplant Care,https://acrannolife.com/,,2,,Middle,Chennai,,,,,,,,yes,,,150,1,15000,1,1,150,2,,,7500,4,,,,,,,37.5,0.5,,37.5,0.5,,37.5,0.5,,37.5,0.5,,,,,,,,,,,,,1,1,1,1,1,,,
2,Wol3D,41,283,02-Jan-23,10-Mar-23,27-Feb-23,Out Of The Box Business Ideas,Manufacturing,3D printing technology,https://worldoflilliputs.com/,2016,2,2,Middle,Mumbai,,,30,,,,,,,,150,1,15000,1,1,80,2,70,,4000,1,,,,,,,,,,,,,80,2,70,,,,,,,,,,,,,,,1,1,1,1,1,,,
2,What'sUpWellness,41,284,02-Jan-23,10-Mar-23,27-Feb-23,Out Of The Box Business Ideas,Food and Beverage,Wellness in the form of quick bites,https://whatsupwellness.in/,2020,1,1,Middle,Kolkata,,30,,,,,,,,,50,3,1666.666667,1,1,60,4.76,,,1260.504202,3,,,,,,,20,1.586,,20,1.586,,20,1.586,,,,,,,,,,,,,,,,1,1,1,1,1,,,
2,ProostBeer,42,285,02-Jan-23,10-Mar-23,28-Feb-23,Building Businesses From Scratch,Food and Beverage,Freshly brewed beer,https://www.proost69.com/,2018,2,,Middle,Delhi,,,,,,yes,,,,,100,0.75,13333.33333,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,1,,1,
2,DrCubes,42,286,02-Jan-23,10-Mar-23,28-Feb-23,Building Businesses From Scratch,Food and Beverage,Frozen Fresh cubes,https://drcubes.in/,2017,2,,Middle,Bangalore,75,,45,35,,,,,,,80,15,533.3333333,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,1,,1,
2,MetroRide,42,287,02-Jan-23,10-Mar-23,28-Feb-23,Building Businesses From Scratch,Vehicles/Electrical Vehicles,Metro Shuttle Service Access Transportation,https://metroride.in/,2020,2,,Middle,Bangalore,54,25,,,,,,,,,75,1,7500,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,1,,1,
2,Conker,42,288,02-Jan-23,10-Mar-23,28-Feb-23,Building Businesses From Scratch,Technology/Software,Skill Based Learning Online Courses,https://learn.conkerworld.com/,2022,1,,Middle,Bangalore,120,22,50,8,,,,,,,40,1,4000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,1,,1,
2,WTF,43,289,02-Jan-23,10-Mar-23,01-Mar-23,Creating Value Through Ideas,Food and Beverage,Where's The Food,,,1,,Middle,Kolkata,,,,,,,,,,,75,5,1500,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,1,,1,
2,funngro,43,290,02-Jan-23,10-Mar-23,01-Mar-23,Creating Value Through Ideas,Technology/Software,Smart Teens work with Smart companies,https://www.funngro.com/,2021,1,2,Middle,Mumbai,,,,,,,,,,,50,1.25,4000,1,1,50,4.16,,,1201.923077,2,,,,25,2.08,,,,,,,,,,,,,,,,,25,2.08,,,,,,,1,,1,1,1,,1,
2,Aadvik,43,291,02-Jan-23,10-Mar-23,01-Mar-23,Creating Value Through Ideas,Food and Beverage,Buy Camel & Goat Milk,https://aadvikfoods.com/,2015,2,,Middle,Delhi,720,50,,,,,,,,,60,1.5,4000,1,1,15,1.5,45,12,1000,1,,,,,,,,,,,,,,,,,,,,,,15,1.5,45,,,,,,1,,1,1,1,,1,
2,oyehappy,43,292,02-Jan-23,10-Mar-23,01-Mar-23,Creating Value Through Ideas,Business Services,"Unique Gifts, Customized Gifts, Romantic Gifts, Thoughtful Gifts",https://www.oyehappy.com/,2015,2,,Middle,Hyderabad,1005,80,80,,,,,,,,50,1,5000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,1,,1,
2,HealthyMaster,44,293,02-Jan-23,10-Mar-23,02-Mar-23,Entrepreneurship Ka Junoon,Food and Beverage,"Online Dry Fruits, Snacks, Berries, Chips",https://healthymaster.in/,2019,1,2,Middle,Bangalore,,20,45,,,yes,,,,,50,2,2500,1,1,50,6.5,,,769.2307692,1,,,,,,,50,6.5,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,
2,Kitsons,44,294,02-Jan-23,10-Mar-23,02-Mar-23,Entrepreneurship Ka Junoon,Lifestyle/Home,"Stationery, Art & Craft, Books & Toy Retail Space",https://kitsons.in/,2010,3,,Middle,Hyderabad,,,,,,,,,,,1000,10,10000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,
2,LondonBubble,44,295,02-Jan-23,10-Mar-23,02-Mar-23,Entrepreneurship Ka Junoon,Food and Beverage,Waffle Chips Online,https://londonbubbleco.com/,2017,2,,Middle,Mumbai,,,,,,,,,,,75,5,1500,1,1,75,15,,,500,1,,,,75,15,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,
2,WaggyZone,44,296,02-Jan-23,10-Mar-23,02-Mar-23,Entrepreneurship Ka Junoon,Animal/Pets,"Ice Cream Treat for Dogs, Puppies and Cats",https://waggyzone.com/,2019,,1,Middle,Mumbai,0,1,60,,,,,,,,50,5,1000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,
2,NutriCook,45,297,02-Jan-23,10-Mar-23,03-Mar-23,True Meaning Of Entrepreneurship,Food and Beverage,"Smart Pots, Air Fryers, Air Fryer Oven",https://www.nutricookindia.com/,2019,1,1,Middle,"Bangalore,Punganur",13,,,,,,,,,,100,2,5000,1,1,50,10,50,12,500,1,,,,,,,50,10,50,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,
