season_number,startup_name,episode_number,pitch_number,season_start,season_end,original_air_date,episode_title,industry,business_description,company_website,started_in,male_presenters,female_presenters,pitchers_average_age,pitchers_city,yearly_revenue,monthly_sales,gross_margin,net_margin,ebitda,cash_burn,skus,has_patents,bootstrapped,part_of_match_off,original_ask_amount,original_offered_equity,valuation_requested,received_offer,accepted_offer,total_deal_amount,total_deal_equity,total_deal_debt,debt_interest,deal_valuation,number_of_sharks_in_deal,royalty_percentage,royalty_recouped_amount,advisory_shares_equity,namita_investment_amount,namita_investment_equity,namita_debt_amount,vineeta_investment_amount,vineeta_investment_equity,vineeta_debt_amount,anupam_investment_amount,anupam_investment_equity,anupam_debt_amount,aman_investment_amount,aman_investment_equity,aman_debt_amount,peyush_investment_amount,peyush_investment_equity,peyush_debt_amount,ritesh_investment_amount,ritesh_investment_equity,ritesh_debt_amount,amit_investment_amount,amit_investment_equity,amit_debt_amount,guest_investment_amount,guest_investment_equity,guest_debt_amount,invested_guest_name,all_guest_names,namita_present,vineeta_present,anupam_present,aman_present,peyush_present,ritesh_present,amit_present,guest_present,deal_closed,investment_amount
4,Makemypayment,15,521,06-Jan-25,18-Mar-25,24-Jan-25,The Age Of Portable Lighting And Vitamin Patches,Technology/Software,Automated Online Fees Payment Reminder System,Https://Www.Makepayment.In/,2024.0,3.0,1.0,Middle,Ujjain,,,,,,Nan,,Nan,Nan,Nan,30.0,3.0,1000.0,0,,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Nan,1.0,,1.0,1.0,1.0,1.0,,,False,0.0
4,Patchup,15,522,06-Jan-25,18-Mar-25,24-Jan-25,The Age Of Portable Lighting And Vitamin Patches,Medical/Health,Patches That Provide Vitamins Through Skin Absorption,Https://Patchuphealth.Com/,2024.0,0.0,1.0,Middle,Delhi,,,90.0,,10.0,Nan,,Nan,Nan,Nan,50.0,1.75,2857.142857,1,1.0,50.0,2.27,,,2202.643172,1.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Nan,1.0,,1.0,1.0,1.0,1.0,,,False,50.0
4,Tikitoro,16,523,06-Jan-25,18-Mar-25,27-Jan-25,"Big Ideas, Bigger Stakes",Beauty/Fashion,Personal Care Products For Kids And Teens,Https://Tikitoro.Com/,2021.0,0.0,1.0,Middle,Chennai,850.0,,68.0,,,Yes,,Nan,Yes,Nan,25.0,0.5,5000.0,1,1.0,25.0,1.0,,,2500.0,1.0,0.5,25.0,,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Kunal Bahl,1.0,1.0,1.0,,1.0,,,1.0,False,25.0
4,Ashva,16,524,06-Jan-25,18-Mar-25,27-Jan-25,"Big Ideas, Bigger Stakes",Medical/Health,Musculoskeletal Healthcare Wearables,Https://Ashvaweartech.Com/,2024.0,0.0,1.0,Young,Ghaziabad,70.0,,49.0,,,Yes,,Yes,Funded,Nan,50.0,1.25,4000.0,1,1.0,50.0,4.0,,,1250.0,1.0,,0.0,,0.0,0.0,0.0,50.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Kunal Bahl,1.0,1.0,1.0,,1.0,,,1.0,False,50.0
4,Aseemshakti,16,525,06-Jan-25,18-Mar-25,27-Jan-25,"Big Ideas, Bigger Stakes",Beauty/Fashion,Ready-To-Wear Pocket Saree,Https://Www.Aseemshakti.Com/,2018.0,0.0,1.0,Middle,Mumbai,130.0,,,20.0,,Nan,,Nan,Nan,Nan,50.0,2.5,2000.0,1,1.0,50.0,10.0,,,500.0,1.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Kunal Bahl,1.0,1.0,1.0,,1.0,,,1.0,False,50.0
4,Rbdmachinetools,17,526,06-Jan-25,18-Mar-25,28-Jan-25,Reaping Success And Painting The Future,Agriculture,India'S First Power Reaper With A Seat,Https://Www.Rbdmachine.Com/,2020.0,2.0,0.0,Middle,Jaipur,1437.0,267.0,,8.0,,Nan,,Nan,Nan,Nan,100.0,1.0,10000.0,1,1.0,50.0,1.0,50.0,9.0,5000.0,2.0,,0.0,,25.0,0.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Kunal Bahl,1.0,,1.0,1.0,,1.0,,1.0,False,50.0
4,Midaspaint,17,527,06-Jan-25,18-Mar-25,28-Jan-25,Reaping Success And Painting The Future,Green/Cleantech,Eco-Friendly Paints,Https://Www.Midaspaint.Com/,2021.0,4.0,0.0,Middle,Pune,,,,,,Nan,,Yes,Nan,Nan,300.0,5.0,6000.0,0,,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Kunal Bahl,1.0,,1.0,1.0,,1.0,,1.0,False,0.0
4,Goodlandpickleball,17,528,06-Jan-25,18-Mar-25,28-Jan-25,Reaping Success And Painting The Future,Fitness/Sports/Outdoors,"Pickleball Premium Paddles, And Courts",Https://Goodlandpickleball.Com/,2024.0,2.0,0.0,Middle,Mumbai,270.0,,,,50.0,Nan,,Nan,Nan,Nan,80.0,4.0,2000.0,1,1.0,80.0,6.0,,,1333.333333,1.0,0.5,80.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Kunal Bahl,1.0,,1.0,1.0,,1.0,,1.0,False,80.0
4,Thenaturikco,18,529,06-Jan-25,18-Mar-25,29-Jan-25,From Health To Flavours,Food And Beverage,High Protein Breakfast Options,Https://Thenaturikco.Com/,2022.0,1.0,1.0,Middle,Panchkula,582.0,,69.0,,,Yes,,Nan,Funded,Nan,50.0,2.0,2500.0,1,1.0,400.0,22.22,,,1800.180018,5.0,,0.0,,0.0,0.0,0.0,80.0,4.444,0.0,80.0,4.444,0.0,80.0,4.444,0.0,80.0,4.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,4.444,0.0,Kunal Bahl,Kunal Bahl,,1.0,1.0,1.0,1.0,,,1.0,False,400.0
4,Metashot,18,530,06-Jan-25,18-Mar-25,29-Jan-25,From Health To Flavours,Fitness/Sports/Outdoors,Console-Like Cricket Game,Https://Metashot.In/,2023.0,3.0,0.0,Middle,Bangalore,819.0,,,,,Nan,,Yes,Funded,Nan,80.0,1.5,5333.333333,1,1.0,160.0,5.0,,,3200.0,2.0,,0.0,,0.0,0.0,0.0,80.0,2.5,0.0,80.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Kunal Bahl,,1.0,1.0,1.0,1.0,,,1.0,False,160.0
4,Gabrudichaap,18,531,06-Jan-25,18-Mar-25,29-Jan-25,From Health To Flavours,Food And Beverage,Flavourful Soya Chaap,Https://Gabrudichaap.Com/,2019.0,2.0,0.0,Middle,Hyderabad,738.0,94.0,,,20.0,Nan,,Nan,Yes,Nan,70.0,1.0,7000.0,1,1.0,140.0,6.0,,,2333.333333,3.0,1.0,140.0,,0.0,0.0,0.0,46.666,2.0,0.0,46.666,2.0,0.0,0.0,0.0,0.0,46.666,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Kunal Bahl,,1.0,1.0,1.0,1.0,,,1.0,False,140.0
4,Yaanman,19,532,06-Jan-25,18-Mar-25,30-Jan-25,Disrupting Industries,Beauty/Fashion,Makeup For Men,Https://Www.Yaanman.In/,,1.0,0.0,Young,Ahmedabad,35.0,,,,,Yes,,Nan,Yes,Nan,50.0,6.0,833.3333333,1,1.0,100.0,20.0,,,500.0,2.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,10.0,0.0,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Nan,1.0,1.0,1.0,1.0,1.0,,,,False,100.0
4,Soniclamb,19,533,06-Jan-25,18-Mar-25,30-Jan-25,Disrupting Industries,Lifestyle/Home,Premium Headphones,Https://In.Soniclamb.Com/,2018.0,2.0,0.0,Middle,Mangalore,100.0,28.0,,,,Nan,,Nan,Funded,Nan,50.0,1.0,5000.0,1,1.0,50.0,1.0,,,5000.0,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Nan,1.0,1.0,1.0,1.0,1.0,,,,False,50.0
4,Woolah,19,534,06-Jan-25,18-Mar-25,30-Jan-25,Disrupting Industries,Food And Beverage,World’S First Bagless Tea Dip,Https://Woolahtea.Com/,2021.0,1.0,0.0,Middle,Sivasagar,200.0,19.0,,,2.0,Nan,,Nan,Funded,Nan,50.0,1.66,3012.048193,1,1.0,50.0,2.5,,,2000.0,1.0,,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Nan,1.0,1.0,1.0,1.0,1.0,,,,False,50.0
4,Em5,20,535,06-Jan-25,18-Mar-25,31-Jan-25,"Style, Scent And Stories",Beauty/Fashion,Pocket Perfumes,Https://Www.Houseofem5.Com/,2022.0,1.0,0.0,Middle,Indore,835.0,170.0,70.0,,,Nan,,Nan,Nan,Nan,70.0,2.0,3500.0,1,1.0,100.0,10.0,,,1000.0,1.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Varun Dua,,1.0,1.0,1.0,1.0,,,1.0,False,100.0
4,Womanlikeu,20,536,06-Jan-25,18-Mar-25,31-Jan-25,"Style, Scent And Stories",Beauty/Fashion,Body-Type-Specific Womenswear,Https://Www.Womanlikeu.Com/,2019.0,1.0,1.0,Middle,Bangalore,470.0,72.0,,,10.0,Yes,,Nan,Nan,Nan,100.0,2.0,5000.0,1,1.0,100.0,3.0,,,3333.333333,1.0,2.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Varun Dua,,1.0,1.0,1.0,1.0,,,1.0,False,100.0
4,Bookleafpublishing,20,537,06-Jan-25,18-Mar-25,31-Jan-25,"Style, Scent And Stories",Others,Self-Publishing Platform,Https://Www.Bookleafpub.Com/,2016.0,1.0,1.0,Young,"Delhi,Srinagar",320.0,,,,17.0,Nan,,Nan,Nan,Nan,90.0,5.0,1800.0,0,,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Varun Dua,,1.0,1.0,1.0,1.0,,,1.0,False,0.0
4,Str8Bat,21,538,06-Jan-25,18-Mar-25,03-Feb-25,"Game, Glam And Green",Fitness/Sports/Outdoors,A Batting Sensor,Https://Www.Str8Bat.Com/,2022.0,3.0,0.0,Old,Bangalore,120.0,18.0,,,,Yes,,Yes,Funded,Nan,150.0,1.0,15000.0,1,1.0,150.0,3.5,,,4285.714286,2.0,,0.0,,75.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Kunal Bahl,1.0,1.0,,1.0,,1.0,,1.0,False,150.0
4,Ruby'Sorganics,21,539,06-Jan-25,18-Mar-25,03-Feb-25,"Game, Glam And Green",Beauty/Fashion,"Natural And Vegan, Cruelty Free, Clean Cosmetics & Makeup Products",Https://Rubysorganics.In/,2017.0,0.0,1.0,Middle,Mumbai,450.0,,,,,Yes,100.0,Nan,Funded,Nan,100.0,2.5,4000.0,1,1.0,100.0,8.0,,,1250.0,1.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,8.0,0.0,Kunal Bahl,Kunal Bahl,1.0,1.0,,1.0,,1.0,,1.0,False,100.0
4,Thegooddoll,21,540,06-Jan-25,18-Mar-25,03-Feb-25,"Game, Glam And Green",Children/Education,Sustainable Fabric Dolls,Https://Thegooddoll.In/,2021.0,1.0,1.0,Middle,Ooty,70.0,,,,,Yes,,Nan,Funded,Nan,50.0,5.0,1000.0,0,,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Kunal Bahl,1.0,1.0,,1.0,,1.0,,1.0,False,0.0
4,Schickwheel,22,541,06-Jan-25,18-Mar-25,04-Feb-25,Big Ideas On The Move,Manufacturing,Food Trucks,Https://Www.Schickwheel.Com/,2016.0,2.0,0.0,Middle,Delhi,,,,,,Nan,,Nan,Nan,Nan,70.0,1.0,7000.0,1,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Kunal Bahl,,1.0,1.0,1.0,1.0,,,1.0,False,0.0
4,Clapstoretoys,22,542,06-Jan-25,18-Mar-25,04-Feb-25,Big Ideas On The Move,Children/Education,Kids' Toys Creativity And Learning With Montessori Busy Boards,Https://Clapstoretoys.Com/,2020.0,2.0,0.0,Young,Pune,254.0,62.0,,,18.0,Nan,,Nan,Funded,Nan,80.0,4.0,2000.0,1,1.0,100.0,10.0,,,1000.0,5.0,,0.0,,0.0,0.0,0.0,20.0,2.0,0.0,20.0,2.0,0.0,20.0,2.0,0.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,0.0,Kunal Bahl,Kunal Bahl,,1.0,1.0,1.0,1.0,,,1.0,False,100.0
4,Rahejasolarfoodprocessing,22,543,06-Jan-25,18-Mar-25,04-Feb-25,Big Ideas On The Move,Manufacturing,"High-Quality, Durable Solar Dryers",Https://Www.Rsfp.In/,2018.0,1.0,1.0,Middle,Indore,700.0,,15.0,,,Nan,,Nan,Funded,Nan,50.0,1.0,5000.0,1,1.0,175.0,4.38,,,3995.43379,3.0,,0.0,2.63,0.0,0.0,0.0,25.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,3.13,0.0,Kunal Bahl,Kunal Bahl,,1.0,1.0,1.0,1.0,,,1.0,False,175.0
4,Wanderlooms,23,544,06-Jan-25,18-Mar-25,05-Feb-25,"Wear, Wash And Work",Fitness/Sports/Outdoors,Adventure-Inspired Riding Apparel,Https://Www.Wanderlooms.Com/,2019.0,2.0,0.0,Middle,Bhopal,261.0,32.0,,,,Yes,,Nan,Funded,Nan,50.0,2.5,2000.0,1,1.0,50.0,4.0,,,1250.0,2.0,,0.0,,25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Nan,1.0,,1.0,1.0,1.0,1.0,,,False,50.0
4,Ugees,23,545,06-Jan-25,18-Mar-25,05-Feb-25,"Wear, Wash And Work",Lifestyle/Home,India’S First Undergarment Wash,Https://Www.Ugees.In/,2022.0,1.0,1.0,Middle,Noida,175.0,29.0,,,,Yes,,Nan,Nan,Nan,50.0,2.5,2000.0,1,1.0,50.0,4.0,,,1250.0,1.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Nan,1.0,,1.0,1.0,1.0,1.0,,,False,50.0
4,Alt.Fcoworking,23,546,06-Jan-25,18-Mar-25,05-Feb-25,"Wear, Wash And Work",Business Services,Innovative Working Spaces,Https://Www.Altfcoworking.Com/,2016.0,2.0,0.0,Middle,Gurugram,3000.0,,,,10.0,Nan,,Nan,Nan,Nan,100.0,0.75,13333.33333,1,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Nan,1.0,,1.0,1.0,1.0,1.0,,,False,0.0
4,Burgerbae,24,547,06-Jan-25,18-Mar-25,06-Feb-25,"Trendy, Tasty And Unique",Beauty/Fashion,Sustainable Streetwear Clothing Brand,Https://Www.Burgerbaeclothing.Com/,2019.0,1.0,2.0,Young,"Ludhiana,Kolkata",1180.0,92.0,,5.0,15.0,Nan,,Nan,Nan,Nan,100.0,2.5,4000.0,1,1.0,200.0,20.0,,,1000.0,3.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,66.666,6.666,0.0,66.666,6.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.666,6.666,0.0,Kunal Bahl,"Kunal Bahl,Viraj Bahl",1.0,,1.0,1.0,,,,2.0,False,200.0
4,Bobabhai,24,548,06-Jan-25,18-Mar-25,06-Feb-25,"Trendy, Tasty And Unique",Food And Beverage,Refreshing Bubble Teas,Https://Www.Bobabhai.Com/,2023.0,1.0,0.0,Middle,Bangalore,,170.0,,,20.0,Yes,42.0,Nan,Funded,Nan,50.0,0.3,16666.66667,1,1.0,90.0,1.0,,,9000.0,2.0,,0.0,,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.5,0.0,Viraj Bahl,"Kunal Bahl,Viraj Bahl",1.0,,1.0,1.0,,,,2.0,False,90.0
4,Hexafun,24,549,06-Jan-25,18-Mar-25,06-Feb-25,"Trendy, Tasty And Unique",Beauty/Fashion,Quirky Products With Funky Accessories,Https://Hexafunstyles.Com/,2021.0,1.0,1.0,Middle,"Mumbai,Delhi",320.0,57.0,,,,Yes,,Nan,Funded,Nan,100.0,4.0,2500.0,0,,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,"Kunal Bahl,Viraj Bahl",1.0,,1.0,1.0,,,,2.0,False,0.0
4,Repeatgud,25,550,06-Jan-25,18-Mar-25,07-Feb-25,Bold Ideas On The Table,Food And Beverage,Chemical-Free Sauces,Https://Repeatgud.Com/,2024.0,0.0,1.0,Young,Raipur,,1.0,,,,Yes,,Nan,Nan,Nan,50.0,5.0,1000.0,1,1.0,50.0,10.0,,,500.0,1.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,"Kunal Bahl,Viraj Bahl",1.0,,1.0,1.0,,,,2.0,False,50.0
4,Skatesupplyindia,25,551,06-Jan-25,18-Mar-25,07-Feb-25,Bold Ideas On The Table,Fitness/Sports/Outdoors,Skateboard Distribution And Retail,Https://Www.Skatesupplyindia.Com/,2023.0,1.0,1.0,Middle,Chandigarh,85.0,,,9.0,,Nan,,Nan,Nan,Nan,50.0,2.0,2500.0,1,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,"Kunal Bahl,Viraj Bahl",1.0,,1.0,1.0,,,,2.0,False,0.0
4,Utopiandrinks,25,552,06-Jan-25,18-Mar-25,07-Feb-25,Bold Ideas On The Table,Food And Beverage,Fresh Fruit Juices And Smoothies,Https://Utopian.Fit/,2021.0,1.0,1.0,Middle,Thane,2915.0,7.0,,,,Yes,,Nan,Funded,Nan,40.0,1.8,2222.222222,0,,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,"Kunal Bahl,Viraj Bahl",1.0,,1.0,1.0,,,,2.0,False,0.0
4,Gofig,26,553,06-Jan-25,18-Mar-25,10-Feb-25,From Eco-Friendly Tech To Edible Delights,Green/Cleantech,Digital Platform To Minimize Waste,Https://Gofig.In/,2023.0,1.0,1.0,Middle,Pune,,2.27,35.0,,,Nan,,Nan,Nan,Nan,50.0,2.0,2500.0,1,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Nan,1.0,,1.0,1.0,1.0,1.0,,,False,0.0
4,Joyspoon,26,554,06-Jan-25,18-Mar-25,10-Feb-25,From Eco-Friendly Tech To Edible Delights,Food And Beverage,Premium Mukhwas And Mouth Fresheners,Https://Joyspoon.In/,2023.0,1.0,1.0,Young,Ahmedabad,,13.0,,,,Yes,,Nan,Funded,Nan,40.0,1.5,2666.666667,1,1.0,40.0,2.0,,,2000.0,1.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Nan,1.0,,1.0,1.0,1.0,1.0,,,False,40.0
4,Bambinos,26,555,06-Jan-25,18-Mar-25,10-Feb-25,From Eco-Friendly Tech To Edible Delights,Children/Education,English Communication School For Kids,Https://Bambinos.Live/,,2.0,0.0,Middle,Bangalore,110.0,,,,,Nan,,Nan,Nan,Nan,100.0,1.0,10000.0,1,1.0,100.0,1.5,,,6666.666667,3.0,1.0,100.0,,33.333,0.5,0.0,0.0,0.0,0.0,33.333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Nan,1.0,,1.0,1.0,1.0,1.0,,,False,100.0
4,Fundoolabs,27,556,06-Jan-25,18-Mar-25,11-Feb-25,"Education, Culture And Craft",Children/Education,Diy Scientific And Sensory Toys,Https://Fundoolabs.Com/,2016.0,1.0,0.0,Middle,Vadodara,150.0,32.0,,,18.0,Nan,,Nan,Yes,Nan,60.0,4.0,1500.0,1,1.0,66.0,7.0,,,942.8571429,2.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,33.0,3.5,0.0,33.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Nan,1.0,1.0,1.0,1.0,1.0,,,,False,66.0
4,Gaon,27,557,06-Jan-25,18-Mar-25,11-Feb-25,"Education, Culture And Craft",Food And Beverage,Authentic Indian Desi Food Cuisine,Https://Gaonrestaurant.Com/,2017.0,1.0,0.0,Middle,Champaran,550.0,49.0,,7.0,,Nan,,Nan,Nan,Nan,80.0,4.0,2000.0,1,1.0,80.0,8.0,,,1000.0,2.0,,0.0,,0.0,0.0,0.0,40.0,4.0,0.0,40.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Nan,1.0,1.0,1.0,1.0,1.0,,,,False,80.0
4,Eriweave,27,558,06-Jan-25,18-Mar-25,11-Feb-25,"Education, Culture And Craft",Beauty/Fashion,Handwoven Silk Crafted By Women,Https://Eriweave.In/,2019.0,0.0,2.0,Middle,Kdonghulu,18.0,2.2,,,20.0,Nan,,Nan,Nan,Nan,20.0,12.0,166.6666667,1,1.0,20.0,12.0,,,166.6666667,2.0,,0.0,,10.0,6.0,0.0,0.0,0.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Nan,1.0,1.0,1.0,1.0,1.0,,,,False,20.0
4,Paleoobakes,28,559,06-Jan-25,18-Mar-25,12-Feb-25,"Innovate, Impress, Invest",Food And Beverage,Healthy Sweets,Https://Paleoobakes.Com/,2020.0,0.0,2.0,Middle,Mumbai,150.0,,,39.0,,Nan,,Nan,Nan,Nan,100.0,6.5,1538.461538,1,1.0,100.0,9.0,,,1111.111111,2.0,1.0,100.0,,0.0,0.0,0.0,50.0,4.5,0.0,50.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Nan,1.0,1.0,1.0,1.0,1.0,,,,False,100.0
4,Neurasim,28,560,06-Jan-25,18-Mar-25,12-Feb-25,"Innovate, Impress, Invest",Medical/Health,Innovative Solutions For Visual Impairments,Https://Neurasim.Health/,2023.0,3.0,0.0,Middle,Bangalore,0.0,,,,,Nan,,Yes,Nan,Nan,100.0,8.0,1250.0,0,,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Nan,1.0,1.0,1.0,1.0,1.0,,,,False,0.0
4,Offmint,28,561,06-Jan-25,18-Mar-25,12-Feb-25,"Innovate, Impress, Invest",Beauty/Fashion,Luxury-Ready Fashion,Https://Offmint.Com/,2024.0,1.0,0.0,Middle,Samastipur,,40.0,,,13.0,Nan,,Nan,Nan,Nan,0.0001,1.0,0.01,1,1.0,10.0,4.0,,,250.0,5.0,,0.0,,2.0,0.8,0.0,2.0,0.8,0.0,2.0,0.8,0.0,2.0,0.8,0.0,2.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Nan,1.0,1.0,1.0,1.0,1.0,,,,False,10.0
